Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15007230,CPR Ntra.Sra. del Carmen,Rúa Virxe das Areas 2,Fisterra,A Coruña,15155,981740428,CPR,42.903774,-9.262226,Privada,Si,Non
15007242,CEIP Mar de Fóra,Estrada do Faro s/n,Fisterra,A Coruña,15155,881880658,CEIP,42.906452,-9.265121,Pública,Non,Si
15007266,CEIP Areouta,Sardiñeiro de Abaixo,Fisterra,A Coruña,15153,881880664,CEIP,42.943996,-9.234487,Pública,Non,Si
15007400,CPI de Ponte Carreira,"Rúa do ensino, s/n - Ponte Carreira",Frades,A Coruña,15686,881880671,CPI,43.020245,-8.255402,Pública,Non,Si
15007621,CPI Plurilingüe Cabo da Area,Rúa Isidro Parga Pondal 45,Laxe,A Coruña,15118,881880709,CPI,43.21452,-8.993254,Pública,Non,Si
15007655,CEIP de Caión,Rúa Insua s/n,A Laracha,A Coruña,15145,881880694,CEIP,43.320366,-8.606031,Pública,Non,Si
15007886,CEIP Ramón Otero Pedrayo,Rúa Buenos Aires s/n,A Laracha,A Coruña,15145,881880686,CEIP,43.24672,-8.593647,Pública,Non,Si
15008039,CPI Plurilingüe Cernadas de Castro,A Silva 12/14,Lousame,A Coruña,15214,881866801,CPI,42.773563,-8.85692,Pública,Non,Si
15008301,IES Urbano Lugrís,Estrada Santo Hadrián s/n,Malpica de Bergantiños,A Coruña,15113,881880725,IES,43.323727,-8.833405,Pública,Non,Si
15008398,CEIP Francisco López Estrada,O Porto do Barqueiro,Mañón,A Coruña,15337,981414127,CEIP,43.741764,-7.704881,Pública,Non,Si
15008490,CEIP Víctor Sáenz,San Cosme de Antes 35,Mazaricos,A Coruña,15256,881866101,CEIP,42.997288,-8.912584,Pública,Non,Si
15008659,CEIP Plurilingüe de Pino de Val,Rúa Igrexa s/n,Mazaricos,A Coruña,15256,881866097,CEIP,42.905746,-8.95352,Pública,Non,Si
15008714,CPI Plurilingüe da Picota,Rúa Dolores González Jurjo 14,Mazaricos,A Coruña,15256,881866091,CPI,42.936085,-8.992678,Pública,Non,Si
15008805,CEIP de Melide Nº 1,Rúa E.Alvarez Carballido 2,Melide,A Coruña,15800,881866136,CEIP,42.916878,-8.014504,Pública,Non,Si
15008817,IES de Melide,O Marquiño,Melide,A Coruña,15800,881866109,IES,42.917747,-8.011087,Pública,Non,Si
15008982,EEI de Olas,Olas (San Lourenzo),Mesía,A Coruña,15685,639527483,EEI,43.108734,-8.30845,Pública,Non,Si
15009007,EEI Visantoña,A Igrexa,Mesía,A Coruña,15685,881880762,EEI,43.136475,-8.303952,Pública,Non,Si
15009071,CPI Castro Baxoi,Rúa Marismas s/n,Miño,A Coruña,15630,881880765,CPI,43.35178,-8.207645,Pública,Non,Si
15009081,CEIP de San Ramón,"Rúa Estrada da Feira, s/n (San Ramon)",Moeche,A Coruña,15563,881930330,CEIP,43.566097,-8.016366,Pública,Non,Si
15009241,CPI Plurilingüe Virxe da Cela,Lugar O Xestal S/N,Monfero,A Coruña,15619,981777606,CPI,43.303528,-8.045914,Pública,Non,Si
15009391,CEIP Santiago Apóstolo,Avenida Francisco Vizoso,Mugardos,A Coruña,15626,881930336,CEIP,43.446617,-8.219297,Pública,Non,Si
15009445,CEIP Plurilingüe Unión Mugardesa,Avenida Francisco Yañez Badia 1,Mugardos,A Coruña,15620,881930341,CEIP,43.456177,-8.253028,Pública,Non,Si
15009470,CPR Loyola,Curros Enriquez 8,Mugardos,A Coruña,15620,981470265,CPR,43.458588,-8.249745,Privada,Si,Non
15009597,CEIP de Vilarmide-Eduardo Noya,Lugar Vilarmide,Muxía,A Coruña,15124,881880798,CEIP,43.038464,-9.174689,Pública,Non,Si
15009676,CEIP Virxe da Barca,Rúa Enfesto 13,Muxía,A Coruña,15124,881880794,CEIP,43.10161,-9.215475,Pública,Non,Si
15009810,CEIP Plurilingüe Ricardo Tobío,Rúa Freixeiros 13,Muros,A Coruña,15240,881866814,CEIP,42.78778,-8.980959,Pública,Non,Si
15009998,CEIP Ramón de Artaza y Malvárez,Rúa Valdexeria s/n,Muros,A Coruña,15259,881867360,CEIP,42.78925,-9.065308,Pública,Non,Si
15010058,CPI do Feal,Rúa Río Seco (O Feal) s/n,Narón,A Coruña,15572,881938177,CPI,43.525887,-8.188328,Pública,Non,Si
15010071,CPR Jorge Juan,Rúa Marcial Calvo 1,Narón,A Coruña,15570,981383020,CPR,43.515434,-8.157864,Privada,Si,Non
15010137,CPR Ayala,Rúa Cristobal Colon 71,Narón,A Coruña,15407,981380394,CPR,43.499924,-8.205451,Privada,Si,Non
15010162,CEIP Plurilingüe Ponte de Xubia,Rúa do Foro (Ponte de Xubia) 32,Narón,A Coruña,15570,881938190,CEIP,43.515686,-8.156421,Pública,Non,Si
15010204,CPR Santiago Apóstol,Rúa Ferrol s/n,Narón,A Coruña,15570,981383851,CPR,43.493744,-8.199631,Privada,Si,Non
15010307,CEIP San Isidro,Rúa Roseira 1,Neda,A Coruña,15510,881930404,CEIP,43.49882,-8.157541,Pública,Non,Si
15010575,CEIP O Coto,Rúa Rosalia Castro,Negreira,A Coruña,15830,881866821,CEIP,42.91156,-8.734538,Pública,Non,Si
15010681,CEIP Plurilingüe Alexandre Rodríguez Cadarso,Lugar A BARQUIÑA,Noia,A Coruña,15210,881866828,CEIP,42.802364,-8.8943405,Pública,Non,Si
15010769,CPR Plurilingüe Maria Assumpta,Avenida Vizconde de San Alberto 32,Noia,A Coruña,15200,981820500,CPR,42.77626,-8.891399,Privada,Si,Non
15010794,CPR Plurilingüe Jaime Balmes,Rúa DEVESA DO MARQUÉS 16,Noia,A Coruña,15210,981820214,CPR,42.793827,-8.874014,Privada,Si,Non
15010812,IES Virxe do Mar,Avenida Rosalia Castro 1,Noia,A Coruña,15200,881866831,IES,42.784306,-8.888571,Pública,Non,Si
15010848,CEIP Felipe de Castro,Rúa Ramón Lira Castro 32,Noia,A Coruña,15200,881866170,CEIP,42.77555,-8.894044,Pública,Non,Si
15011002,CPR Plurilingüe Hijas de Cristo Rey,Avenida M. Hernandez 24,Oleiros,A Coruña,15176,981610050,CPR,43.3267,-8.327036,Privada,Si,Non
15011026,CEIP Plurilingüe da Rabadeira,Rúa do Ensino 3,Oleiros,A Coruña,15173,881960270,CEIP,43.331085,-8.324424,Pública,Non,Si
15011105,CEIP de Mesón do Vento,O Meson do Vento,Ordes,A Coruña,15689,881880894,CEIP,43.14966,-8.380702,Pública,Non,Si
15011336,CEIP Alfonso D. Rodríguez Castelao,Rúa PARAISO s/n,Ordes,A Coruña,15680,881880881,CEIP,43.073227,-8.4018,Pública,Non,Si
15011567,CEIP Plurilingüe de Sigüeiro,Estrada de Grabanxa-Sigueiro,Oroso,A Coruña,15688,881866202,CEIP,42.96834,-8.43841,Pública,Non,Si
15011661,CEIP Manuel Fraga Iribarne,Rúa A Area 1,Cariño,A Coruña,15365,881880434,CEIP,43.733437,-7.8743057,Pública,Non,Si
15011981,CEIP José María Lage,Rúa Pedro Castiñeiras s/n,Ortigueira,A Coruña,15330,881930417,CEIP,43.6869,-7.850413,Pública,Non,Si
15012420,CEIP de Oza dos Ríos,Rúa Lois 35,Oza-Cesuras,A Coruña,15380,881880910,CEIP,43.21543,-8.186152,Pública,Non,Si
15012626,EEI de Pontecesures,"Rúa Calzada, s/n (Pontecesures)",Padrón,A Coruña,15900,618173242,EEI,42.727776,-8.6572,Pública,Non,Si
15012717,CEIP Rosalía de Castro,Rúa Santiaguiño s/n,Padrón,A Coruña,15900,881866253,CEIP,42.742836,-8.665976,Pública,Non,Si
15012730,IES Camilo José Cela,Rúa Carme 43,Padrón,A Coruña,15900,881866240,IES,42.737114,-8.6634,Pública,Non,Si
15012742,CEIP Flavia,Rúa Carme s/n,Padrón,A Coruña,15900,881866245,CEIP,42.736435,-8.66406,Pública,Non,Si
15013059,EEI de Vilariño,Vilariño,A Pobra do Caramiñal,A Coruña,15940,636485076,EEI,42.59402,-8.933745,Pública,Non,Si
15013072,EEI da Granxa,Rúa Granxa 23,A Pobra do Caramiñal,A Coruña,15948,636485073,EEI,42.616657,-8.943877,Pública,Non,Si
15013163,EEI Fernández Varela,Rúa Castelao 3,A Pobra do Caramiñal,A Coruña,15940,881866295,EEI,42.604256,-8.9373455,Pública,Non,Si
15013199,CEP Salustiano Rey Eiras,Rúa BANDASECA s/n,A Pobra do Caramiñal,A Coruña,15940,881866847,CEP,42.597767,-8.940317,Pública,Non,Si
15013230,CEIP As Forcadas,Rúa As Forcadas s/n,Ponteceso,A Coruña,15114,881880930,CEIP,43.268276,-8.955247,Pública,Non,Si
15013254,CFEA de Sergude,Lugar de Quián,Boqueixón,A Coruña,15881,881867325,CFEA,42.822548,-8.460625,Pública,Non,Non
15013291,CEIP Eduardo Pondal,Rúa A TRABE,Ponteceso,A Coruña,15110,881880934,CEIP,43.240246,-8.893363,Pública,Non,Si
15013412,CEIP de Ombre,Ombre (Santa María),Pontedeume,A Coruña,15608,981430608,CEIP,43.409782,-8.141921,Pública,Non,Si
15013461,CPR Plurilingüe San José,Avenida da Coruña 25,Pontedeume,A Coruña,15601,981430063,CPR,43.404137,-8.165578,Privada,Si,Non
15013497,CPR Luís Vives,Avenida Ricardo Sanchez 51,Pontedeume,A Coruña,15600,981430719,CPR,43.404587,-8.163099,Privada,Si,Non
15013503,CEIP Couceiro Freijomil,Avenida do Peirao s/n,Pontedeume,A Coruña,15600,881930480,CEIP,43.408592,-8.173554,Pública,Non,Si
15013591,CEIP Plurilingüe Santa María,Praza de América s/n,As Pontes de García Rodríguez,A Coruña,15320,881930071,CEIP,43.449207,-7.8530545,Pública,Non,Si
15013643,CEIP Plurilingüe A Magdalena,"Rúa Monte Caxado, s/n (Campeiras)",As Pontes de García Rodríguez,A Coruña,15320,881930036,CEIP,43.45645,-7.852854,Pública,Non,Si
15013761,CEIP de Campanario,Campanario 13,Porto do Son,A Coruña,15979,881866297,CEIP,42.69853,-9.01609,Pública,Non,Si
15013783,EEI de Caamaño,Rúa da Cruz,Porto do Son,A Coruña,15996,603470924,EEI,42.65465,-9.0290985,Pública,Non,Si
15013898,CEIP de Seráns,Lugar Seráns s/n,Porto do Son,A Coruña,15994,638036095,CEIP,42.607918,-9.0501175,Pública,Non,Si
15013928,CEIP Plurilingüe de Sobrado-Nebra,Nebra (Santa María),Porto do Son,A Coruña,15978,981767148,CEIP,42.727375,-8.9671135,Pública,Non,Si
15013977,CEIP Santa Irene,"Rúa Campo Santa Irene, s/n (Porto do Son)",Porto do Son,A Coruña,15970,881866854,CEIP,42.72233,-9.006911,Pública,Non,Si
15013989,EEI de Queiruga,Queiruga (Santo Estevo),Porto do Son,A Coruña,15998,981768238,EEI,42.67588,-9.025372,Pública,Non,Si
15014180,CEIP Alfonso D. Rodríguez Castelao,Rúa Rosalia Castro 12,Rianxo,A Coruña,15920,881866861,CEIP,42.652733,-8.816982,Pública,Non,Si
15014261,CEIP Heroínas de Sálvora,Rúa Falcoeiro 10,Ribeira,A Coruña,15965,881866345,CEIP,42.53081,-9.014134,Pública,Non,Si
15014271,CEIP Plurilingüe de Artes,Artes (San Xián),Ribeira,A Coruña,15969,881866358,CEIP,42.580967,-9.010248,Pública,Non,Si
15014295,EEI Capela-Carreira,Carreira (San Paio),Ribeira,A Coruña,15967,675104549,EEI,42.540417,-9.012764,Pública,Non,Si
15014349,CPR Plurilingüe Sagrado Corazón de Jesús,Rúa Fonte Nova 4,Ribeira,A Coruña,15966,981840381,CPR,42.53291,-8.996193,Privada,Si,Non
15014416,CPR Plurilingüe La Milagrosa - Josefa Sobrido,A Gandara 11,Ribeira,A Coruña,15993,981865577,CPR,42.606056,-9.005806,Privada,Si,Non
15014465,CEIP Plurilingüe de Palmeira,Rúa Moldes 2,Ribeira,A Coruña,15959,981838281,CEIP,42.580696,-8.964114,Pública,Non,Si
15014520,CPR Plurilingüe Galaxia,Rúa Estatuto s/n,Ribeira,A Coruña,15960,981871242,CPR,42.55432,-8.996644,Privada,Si,Non
15014532,CPR Plurilingüe Bayón,Rúa 1 Cubeliño 79,Ribeira,A Coruña,15968,981871110,CPR,42.55292,-9.001236,Privada,Si,Non
15014544,CEIP Plurilingüe O Grupo,Rúa Miguel Rodriguez Bautista 22,Ribeira,A Coruña,15960,881866335,CEIP,42.556652,-8.994348,Pública,Non,Si
15014556,CIFP Coroso,Rúa dos Estudantes 5,Ribeira,A Coruña,15960,881866874,CIFP,42.569416,-8.981806,Pública,Non,Si
15014568,IES Nº 1,Avenida da Coruña 170,Ribeira,A Coruña,15960,881866904,IES,42.56865,-8.984499,Pública,Non,Si
15014571,EEI Deán Grande,Avenida da Coruña,Ribeira,A Coruña,15968,673437011,EEI,42.566956,-8.987739,Pública,Non,Si
15014738,CPI Plurilingüe dos Dices,Os Dices,Rois,A Coruña,15911,881866890,CPI,42.764404,-8.692546,Pública,Non,Si
15014799,CEIP Plurilingüe de Pumar-Urdilde,Rúa Compostela 4,Rois,A Coruña,15281,881866365,CEIP,42.82802,-8.737693,Pública,Non,Si
15014829,CEIP Pedro Barrié de la Maza,Rúa Miguel Pereiro Tacón s/n,Sada,A Coruña,15168,881960090,CEIP,43.354424,-8.276508,Pública,Non,Si
15014881,CEIP Sada y sus Contornos,Avenida Sada y sus Contornos s/n,Sada,A Coruña,15160,881880022,CEIP,43.356087,-8.2529745,Pública,Non,Si
15014957,CPI de San Sadurniño,Rúa Marques de Figueroa 19,San Sadurniño,A Coruña,15560,881930489,CPI,43.534817,-8.072328,Pública,Non,Si
15015238,CEIP Plurilingüe Barrié de la Maza,Rúa Rosalia de Castro s/n,Santa Comba,A Coruña,15840,881866918,CEIP,43.03364,-8.816877,Pública,Non,Si
15015241,CPR Plurilingüe Ntra. Sra. Inmaculada,Rúa Santiago 15,Santa Comba,A Coruña,15840,981880085,CPR,43.03333,-8.802897,Privada,Si,Non
15015366,CPR Plurilingüe Casa do Neno,Rúa Canteira de Arriba 17,Santiago de Compostela,A Coruña,15703,981587830,CPR,42.885746,-8.520126,Privada,Si,Non
15015378,CPR Plurilingüe Compañía de María,Rúa Enseñanza 3,Santiago de Compostela,A Coruña,15703,981587500,CPR,42.878693,-8.541177,Privada,Si,Non
15015421,CPR Plurilingüe Juventud,Rúa Concheiros 43,Santiago de Compostela,A Coruña,15703,981587597,CPR,42.88441,-8.533955,Privada,Si,Non
15015469,CPR San Jorge,Avenida Coimbra 24,Santiago de Compostela,A Coruña,15704,981581398,CPR,42.886806,-8.541162,Privada,Si,Non
15015482,CPR Plurilingüe Emma,"Rúa Virxe da Cerca, 15-16 15-16-17",Santiago de Compostela,A Coruña,15703,981587112,CPR,42.8802,-8.54062,Privada,Si,Non
15015494,CPR San Pelayo (MM. Benedictinas),Rúa Ante Altares 23,Santiago de Compostela,A Coruña,15704,981583127,CPR,42.880108,-8.542613,Privada,Non,Non
15015524,CPR Plurilingüe Vilas Alborada,Rúa Fraguas 26-28,Santiago de Compostela,A Coruña,15703,981585791,CPR,42.880436,-8.535002,Privada,Si,Non
15015548,CPR Plurilingüe Divino Maestro,Rúa Dr.Blanco Najera 2,Santiago de Compostela,A Coruña,15706,981522289,CPR,42.870182,-8.557563,Privada,Si,Non
15015551,CPR Plurilingüe La Inmaculada,Rúa Concepcion Arenal 11,Santiago de Compostela,A Coruña,15702,981586191,CPR,42.876316,-8.5431,Privada,Si,Non
15015561,CPR Manuel Peleteiro,Monte Redondo s/n,Santiago de Compostela,A Coruña,15702,981591475,CPR,42.85189,-8.53606,Privada,Non,Non
15015597,CPR Plurilingüe La Milagrosa,Avenida Barcelona 13,Santiago de Compostela,A Coruña,15706,981520791,CPR,42.87208,-8.556981,Privada,Si,Non
15015603,CPR Plurilingüe La Salle,Praza SAN XOÁN BAUTISTA DE LA SALLE 1,Santiago de Compostela,A Coruña,15704,981584611,CPR,42.88375,-8.541475,Privada,Si,Non
15015627,CPR Plurilingüe San José de Cluny,Rúa A Rosa 13,Santiago de Compostela,A Coruña,15701,981592540,CPR,42.87183,-8.547108,Privada,Si,Non
15015652,CEIP Apóstolo Santiago,Rúa Proxecto Vagalume 2,Santiago de Compostela,A Coruña,15704,881867930,CEIP,42.797535,-9.015663,Pública,Non,Si
15015676,CEIP de Prácticas López Ferreiro,Rúa Xazmíns s/n,Santiago de Compostela,A Coruña,15704,981543178,CEIP,42.885765,-8.542593,Pública,Non,Si
15015688,CEIP Raíña Fabiola,Rúa Entregaleras s/n,Santiago de Compostela,A Coruña,15705,981585372,CEIP,42.881847,-8.55041,Pública,Non,Si
15015743,IES Arcebispo Xelmírez I,Rúa Poza de Bar s/n,Santiago de Compostela,A Coruña,15705,881866962,IES,42.878258,-8.552691,Pública,Non,Si
15015755,IES Plurilingüe Rosalía de Castro,Rúa San Clemente 3,Santiago de Compostela,A Coruña,15705,881866556,IES,42.877575,-8.546718,Pública,Non,Si
15015767,CIFP Politécnico de Santiago,Rúa Rosalia de Castro 133,Santiago de Compostela,A Coruña,15706,881867601,CIFP,42.870987,-8.555981,Pública,Non,Si
15015779,CPR Plurilingüe Ntra.Sra. de los Remedios,Rúa das Orfas 5,Santiago de Compostela,A Coruña,15703,981585850,CPR,42.877968,-8.543435,Privada,Si,Non
15015780,CPR Seminario Menor Diocesano A Asunción,Avenida de Quiroga Palacios 2-A,Santiago de Compostela,A Coruña,15703,981589200,CPR,42.876774,-8.536502,Privada,Non,Non
15015834,EASD Mestre Mateo,Rúa Virxe da Cerca 32,Santiago de Compostela,A Coruña,15703,981587757,EASD,42.881073,-8.540342,Pública,Non,Si
15015861,IES Eduardo Pondal,Rúa Doctor Maceira 9,Santiago de Compostela,A Coruña,15706,881866367,IES,42.87106,-8.554419,Pública,Non,Si
15015998,CEIP Ramón Cabanillas,Rúa JOSÉ ANTONIO SOUTO PAZ 5,Santiago de Compostela,A Coruña,15702,881867921,CEIP,42.866955,-8.541182,Pública,Non,Si
15016000,CIFP Compostela,Lamas de Abade s/n,Santiago de Compostela,A Coruña,15702,881866570,CIFP,42.859825,-8.535134,Pública,Non,Si
15016012,CEIP Plurilingüe Cardeal Quiroga Palacios,"Avenida Villaldia, 33-35",Santiago de Compostela,A Coruña,15706,981543181,CEIP,42.867577,-8.55654,Pública,Non,Si
15016085,CEIP Arquitecto Casas Novoa,A SIONLLA DE ABAIXO,Santiago de Compostela,A Coruña,15884,881866975,CEIP,42.92751,-8.483056,Pública,Non,Si
15016221,EEI do Rial,O Rial,Santiago de Compostela,A Coruña,15896,981524165,EEI,42.866367,-8.589599,Pública,Non,Si
15016267,EEI Bispo Teodomiro,Marrozos (Santa María),Santiago de Compostela,A Coruña,15700,981539897,EEI,42.83583,-8.51247,Pública,Non,Si
15016292,CEIP Mestre Rodríguez Xixirei,Sabugueira (San Paio),Santiago de Compostela,A Coruña,15820,881866470,CEIP,42.901726,-8.440669,Pública,Non,Si
15016449,CPR Juniors,Silvouta - Roxos,Santiago de Compostela,A Coruña,15896,981537306,CPR,42.87094,-8.601979,Privada,Non,Non
15016450,CEIP de Arcediago,A Ponte Arcediago (San Xoán),Santiso,A Coruña,15808,981517827,CEIP,42.84508,-8.039268,Pública,Non,Si
15016784,CEIP Plurilingüe Virxe do Portal,A Porta (San Pedro),Sobrado,A Coruña,15312,881880995,CEIP,43.03919,-8.026902,Pública,Non,Si
15017041,CEIP A Igrexa-Calo,Lugar Fixó 14,Teo,A Coruña,15866,881866483,CEIP,42.82712,-8.5949545,Pública,Non,Si
15017107,CEIP da Ramallosa,A Ramallosa,Teo,A Coruña,15883,881866491,CEIP,42.797764,-8.548202,Pública,Non,Si
15017314,CEIP Plurilingüe de Toques,A Capela (Santa María),Toques,A Coruña,15806,881960400,CEIP,42.968235,-7.973463,Pública,Non,Si
15017880,CPI Plurilingüe de Fonte-Díaz,Rúa Isabel II s/n,Touro,A Coruña,15822,881867840,CPI,42.86715,-8.302834,Pública,Non,Si
15018148,CPI de Atios,Avenida SAN SADURNIÑO 19,Valdoviño,A Coruña,15552,881938107,CPI,43.61219,-8.136974,Pública,Non,Si
15018203,CPI de Bembibre,Rúa Socortes 18,Val do Dubra,A Coruña,15873,881866981,CPI,43.025013,-8.662055,Pública,Non,Si
15018343,CEIP Plurilingüe Xacinto Amigo Lera,Rúa Entrepontes s/n,Val do Dubra,A Coruña,15871,881866990,CEIP,42.962124,-8.6516695,Pública,Non,Si
15018471,CEIP Ortigueira,Lugar Ortigueira 2,Vedra,A Coruña,15880,881866995,CEIP,42.773235,-8.425551,Pública,Non,Si
15018801,CEIP de Torres,Torres (San Xorxe),Vilarmaior,A Coruña,15638,625482551,CEIP,43.343903,-8.116569,Pública,Non,Si
15018938,EEI de Carantoña,Praza de Carantoña 17,Vimianzo,A Coruña,15129,618636318,EEI,43.137604,-9.093632,Pública,Non,Si
15018987,CEIP de Castromil,Salto (Santa María),Vimianzo,A Coruña,15129,681214970,CEIP,43.13723,-9.003817,Pública,Non,Si
15019086,CEIP Labarta Pose,"Rúa Mestre Platas, s/n (Baio Pequeno)",Zas,A Coruña,15150,881960044,CEIP,43.149273,-8.959065,Pública,Non,Si
15019281,CPI de Zas,Rúa de Galicia 49,Zas,A Coruña,15850,881960028,CPI,43.10595,-8.917638,Pública,Non,Si
15019301,CPI de San Vicente,Rúa Tedelle,A Baña,A Coruña,15863,881867001,CPI,42.960224,-8.764242,Pública,Non,Si
15019311,CEIP Plurilingüe María Barbeito e Cervino,Alcal.Salorio Suarez 28,A Coruña,A Coruña,15010,981262612,CEIP,43.359566,-8.42521,Pública,Non,Si
15019323,CEIP Alborada,Rúa San José de Calasanz 5 A,A Coruña,A Coruña,15008,881961192,CEIP,43.344715,-8.411252,Pública,Non,Si
15019347,CPI Camiño de Santiago,Rúa do Concello 16,O Pino,A Coruña,15821,881867011,CPI,42.907944,-8.364193,Pública,Non,Si
15019359,CEIP Plurilingüe Monte dos Postes,Rúa Fontiñas 79,Santiago de Compostela,A Coruña,15707,881867853,CEIP,42.887012,-8.527109,Pública,Non,Si
15019372,CEIP Plurilingüe San Vicenzo,Rúa do Candil 19,Vimianzo,A Coruña,15129,881866532,CEIP,43.110863,-9.035266,Pública,Non,Si
15019499,CEIP de Piñeiros,Estrada de Castela (Piñeiros) s/n,Narón,A Coruña,15570,881930378,CEIP,43.51235,-8.176961,Pública,Non,Si
15019542,EEI da Igrexa,A Tarroeira,Ames,A Coruña,15034,981884459,EEI,42.85296,-8.638422,Pública,Non,Si
15019608,EEI de San Bartolomeu,Pravio (San Xoán),Cambre,A Coruña,15668,629587803,EEI,43.298077,-8.317513,Pública,Non,Si
15020313,EFAG El Piñeiral,Santa María de Arzúa s/n,Arzúa,A Coruña,15810,981500580,EFAG,42.937325,-8.160964,Privada,Si,Non
15020374,EEI de Extramundi de Arriba,Padrón (Santiago),Padrón,A Coruña,15910,697890449,EEI,42.749313,-8.668693,Pública,Non,Si
15020431,CPR Agarimo,Rúa Padre Villa 30,Arteixo,A Coruña,15141,981600687,CPR,43.31036,-8.487008,Privada,Si,Non
15020489,CPR Plurilingüe Montespiño,Rúa Montespiño 10,Culleredo,A Coruña,15174,981284311,CPR,43.31704,-8.412417,Privada,Si,Non
15020544,IES de Ortigueira,Rúa Constitución s/n,Ortigueira,A Coruña,15330,881930407,IES,43.68618,-7.8548384,Pública,Non,Si
15020556,IES Breamo,Rúa Ricardo Sanchez 5,Pontedeume,A Coruña,15600,881930435,IES,43.40607,-8.167198,Pública,Non,Si
15020568,CEIP Plurilingüe Labaca,"Rúa Juan Florez, 116",A Coruña,A Coruña,15005,881960284,CEIP,43.360394,-8.4066925,Pública,Non,Si
15020611,EEI Gonzar,Gonzar (Santa María),O Pino,A Coruña,15821,696975078,EEI,42.95757,-8.322895,Pública,Non,Si
15020659,EEI de Covas,Covas s/n,Ames,A Coruña,15864,981884850,EEI,42.879627,-8.643236,Pública,Non,Si
15020672,EEI de Rorís,Armentón (San Pedro),Arteixo,A Coruña,15142,981640238,EEI,43.286743,-8.546583,Pública,Non,Si
15020714,EEI de Larín de Arriba,Lugar Rexedoiros-Larín,Arteixo,A Coruña,15144,981606212,EEI,43.262825,-8.540749,Pública,Non,Si
15020775,EEI da Lagoa,Rúa A Lagoa s/m,Arteixo,A Coruña,15142,981646930,EEI,43.3035,-8.572395,Pública,Non,Si
15020842,CEIP de Torrexallóns,Torrexallons,Laxe,A Coruña,15119,981735550,CEIP,43.187782,-9.008827,Pública,Non,Si
15020854,CPI de Xanceda,Lugar OS CORRILLOS,Mesía,A Coruña,15685,881880752,CPI,43.086224,-8.241039,Pública,Non,Si
15020911,CPI Plurilingüe de Vedra,Avenida do Mestre Manuel Gómez,Vedra,A Coruña,15885,881867015,CPI,42.773907,-8.483543,Pública,Non,Si
15020921,CEIP de Présaras,Présaras (San Pedro),Vilasantar,A Coruña,15807,981778050,CEIP,43.051502,-8.104906,Pública,Non,Si
15020933,EEI de Barrionovo,Avenida de Pastoriza s/n,Arteixo,A Coruña,15142,696846412,EEI,43.33014,-8.465242,Pública,Non,Si
15020969,CEIP Plurilingüe Mosteiro de Caaveiro,As Neves,A Capela,A Coruña,15613,881938153,CEIP,43.435547,-8.062839,Pública,Non,Si
15020970,CEIP Plurilingüe Celso Emilio Ferreiro,Rodís (San Martiño),Cerceda,A Coruña,15186,881880506,CEIP,43.155277,-8.5670185,Pública,Non,Si
15020982,CEIP Plurilingüe O Ramo,"Rúa Pablo Ares Feal, 28 (O Ramo)",Fene,A Coruña,15528,881930137,CEIP,43.464104,-8.1893425,Pública,Non,Si
15020994,CPI de Viaño Pequeno,Viaño Pequeno,Trazo,A Coruña,15687,881866510,CPI,43.02503,-8.517731,Pública,Non,Si
15021056,EEI de Arretén,Iria Flavia (Santa María),Padrón,A Coruña,15917,618834694,EEI,42.742542,-8.649641,Pública,Non,Si
15021160,EEI de Traba,Campo dos Bois (Melgueiras) s/n,Laxe,A Coruña,15119,981735553,EEI,43.178463,-9.039077,Pública,Non,Si
15021214,EEI de Tal de Abaixo,Tal (Santiago),Muros,A Coruña,15289,696768472,EEI,42.7869,-9.001037,Pública,Non,Si
15021299,EEI de Carnés,Carnés (San Cristovo),Vimianzo,A Coruña,15121,630170208,EEI,43.11383,-9.112708,Pública,Non,Si
15021317,CPI Pecalama,Pontepedra,Tordoia,A Coruña,15683,881960001,CPI,43.08812,-8.552492,Pública,Non,Si
15021354,CEIP Bergantiños,Rúa Carballo Calero s/n,Carballo,A Coruña,15100,881880386,CEIP,43.21785,-8.6963005,Pública,Non,Si
15021469,IES Leixa,Rúa SAN PEDRO DE LEIXA s/n,Ferrol,A Coruña,15405,881938125,IES,43.51143,-8.215303,Pública,Non,Si
15021470,IES Canido,Rúa Navegantes s/n,Ferrol,A Coruña,15401,881938230,IES,43.487457,-8.239638,Pública,Non,Si
15021482,IES San Clemente,Rúa San Clemente s/n,Santiago de Compostela,A Coruña,15705,881867501,IES,42.878563,-8.547453,Pública,Non,Si
15021500,CEIP Santa Baia,Avenida Compostela 48,Boiro,A Coruña,15930,881866595,CEIP,42.643517,-8.892178,Pública,Non,Si
15021524,CEIP Plurilingüe A Cristina,Rúa Eduardo Blanco Amor s/n,Carballo,A Coruña,15100,881880400,CEIP,43.209293,-8.696205,Pública,Non,Si
15021536,CEIP Plurilingüe Víctor López Seoane,"Vía Artabra, s/n (Monte Alto)",A Coruña,A Coruña,15002,881960653,CEIP,43.38046,-8.403779,Pública,Non,Si
15021548,CEIP Sal Lence,Avenida de Oza 224,A Coruña,A Coruña,15006,881880820,CEIP,43.351402,-8.388421,Pública,Non,Si
